,fpr,tpr,thresholds
156,0.008352110560312454,0.18987167103629088,0.8112833333333334
157,0.008382154123479044,0.18987167103629088,0.8108333333333333
158,0.008382154123479044,0.19000965916931145,0.8103333333333333
159,0.008532371939312002,0.19263143369670208,0.81
160,0.008532371939312002,0.19276942182972265,0.8085000000000001
161,0.008652546191978368,0.19608113702221608,0.808
162,0.00868258975514496,0.19608113702221608,0.8070476190476191
163,0.008742676881478144,0.19608113702221608,0.8067437229437227
164,0.008983025386810875,0.19925486408168896,0.806
165,0.00904311251314406,0.20187663860907962,0.804
166,0.009103199639477241,0.20187663860907962,0.8029666666666668
167,0.009283461018476791,0.20408444873740858,0.802
168,0.009343548144809975,0.20408444873740858,0.8009190476190476
169,0.009403635271143157,0.20698219953084035,0.8
170,0.009433678834309749,0.20698219953084035,0.7993333333333333
171,0.009553853086976115,0.21043190285635435,0.798
172,0.009583896650142707,0.21043190285635435,0.7966666666666666
173,0.009794201592308848,0.21250172485166274,0.796
174,0.009794201592308848,0.2127777011177039,0.7946666666666666
175,0.010244855039807722,0.21470953497999173,0.794
176,0.010244855039807722,0.21484752311301228,0.7938023809523809
177,0.010455159981973862,0.2178832620394646,0.792
178,0.010485203545140454,0.2178832620394646,0.791
179,0.01060537779780682,0.219953084034773,0.79
180,0.010665464924140004,0.219953084034773,0.7899436507936511
181,0.011025987682139101,0.2220229060300814,0.788
182,0.01117620549797206,0.22464468055747205,0.786
183,0.011206249061138651,0.22464468055747205,0.7851952380952382
184,0.011206249061138651,0.22478266869049263,0.7844666666666666
185,0.011476641129637975,0.2272664550848627,0.784
186,0.011536728255971159,0.2272664550848627,0.7826666666666666
187,0.01159681538230434,0.2286463364150683,0.782
188,0.011837163887637074,0.23195805160756175,0.78
189,0.011867207450803665,0.23195805160756175,0.7795
190,0.012017425266636622,0.23333793293776736,0.778
191,0.012227730208802764,0.23720160066234303,0.776
192,0.01234790446146913,0.23720160066234303,0.7745666666666666
193,0.012558209403635272,0.23996136332275425,0.774
194,0.012558209403635272,0.2400993514557748,0.7735
195,0.012588252966801862,0.2400993514557748,0.7726000000000001
196,0.012648340093135046,0.2400993514557748,0.772304761904762
197,0.012948775724800961,0.24216917345108321,0.772
198,0.012978819287967553,0.24216917345108321,0.7709666666666666
199,0.013279254919633469,0.2449289361114944,0.77
200,0.01330929848280006,0.2449289361114944,0.7686666666666667
201,0.013489559861799609,0.24755071063888506,0.768
202,0.013759951930298933,0.25072443769835795,0.766
203,0.013820039056632117,0.2547260935559542,0.764
204,0.013850082619798709,0.2547260935559542,0.7639666666666667
205,0.0138801261829653,0.25486408168897473,0.7621865079365081
206,0.01409043112513144,0.258865737546571,0.762
207,0.014120474688298032,0.258865737546571,0.7613
208,0.014180561814631214,0.258865737546571,0.7606333333333333
209,0.014360823193630764,0.2620394646060439,0.76
210,0.014360823193630764,0.262315440872085,0.7589380952380952
211,0.014751389514796456,0.2641092866013523,0.758
212,0.014751389514796456,0.2643852628673934,0.7563476190476192
213,0.014901607330629413,0.2678349661929074,0.756
214,0.014901607330629413,0.2681109424589485,0.755
215,0.014931650893796004,0.2681109424589485,0.7541666666666668
216,0.01523208652546192,0.2712846695184214,0.754
217,0.01523208652546192,0.27142265765144197,0.7533000000000001
218,0.015262130088628511,0.27142265765144197,0.753
219,0.015652696409794203,0.27459638471091485,0.752
220,0.015682739972960793,0.27459638471091485,0.7516
221,0.016103349857293076,0.27777011177038774,0.75
222,0.016133393420459666,0.27777011177038774,0.7489000000000001
223,0.01658404686795854,0.27983993376569616,0.748
224,0.01658404686795854,0.27997792189871673,0.747
225,0.01661409043112513,0.27997792189871673,0.7469000000000001
226,0.016764308246958088,0.28011591003173725,0.7462103174603179
227,0.01679435181012468,0.28011591003173725,0.7460952380952388
228,0.017094787441790597,0.2834276252242307,0.746
229,0.01718491813129037,0.28535945908651855,0.744
230,0.01721496169445696,0.28535945908651855,0.743
231,0.017245005257623555,0.2854974472195391,0.7427142857142857
232,0.017275048820790145,0.2854974472195391,0.7421285714285714
233,0.017275048820790145,0.2856354353525597,0.7420666666666667
234,0.017635571578789245,0.28742928108182697,0.742
235,0.01796605077362175,0.2900510556092176,0.74
236,0.017996094336788344,0.2900510556092176,0.7391666666666666
237,0.017996094336788344,0.2901890437422382,0.739
238,0.018026137899954935,0.2903270318752587,0.7384666666666667
239,0.018446747784287218,0.29225886573754656,0.738
240,0.0185068349106204,0.29239685387056713,0.737694444444445
241,0.018566922036953582,0.29239685387056713,0.7364873015873024
242,0.018657052726453356,0.2925348420035877,0.7362
243,0.018777226979119724,0.29529460466399887,0.736
244,0.018777226979119724,0.29543259279701944,0.7346666666666666
245,0.019197836863452004,0.3001241893197185,0.734
246,0.019227880426618597,0.3001241893197185,0.7325309523809522
247,0.01970857743728406,0.304677797709397,0.732
248,0.01970857743728406,0.30481578584241753,0.7306666666666666
249,0.019738621000450655,0.30481578584241753,0.7303666666666668
250,0.020129187321616344,0.3079895129018904,0.73
251,0.020489710079615444,0.3104732992962605,0.728
252,0.020549797205948624,0.3104732992962605,0.7265857142857143
253,0.020549797205948624,0.31061128742928107,0.7265
254,0.021090581342947272,0.31461294328687733,0.726
255,0.021120624906113866,0.3147509314198979,0.725173232323232
256,0.02118071203244705,0.3147509314198979,0.7251428571428571
257,0.021661409043112513,0.31764868221332965,0.724
258,0.022082018927444796,0.32068442113978196,0.722
259,0.022112062490611387,0.32068442113978196,0.7205
260,0.022112062490611387,0.32082240927280253,0.7203333333333333
261,0.022412498122277302,0.32358217193321376,0.72
262,0.02253267237494367,0.32358217193321376,0.7186174603174603
263,0.023043412948775724,0.32592797019456327,0.718
264,0.023043412948775724,0.32606595832758384,0.7173333333333334
265,0.02319363076460868,0.3262039464606044,0.7173325063825068
266,0.023223674327775275,0.3262039464606044,0.7161666666666667
267,0.023824545591107107,0.3286877328549745,0.716
268,0.023884632717440287,0.3286877328549745,0.7147162337662338
269,0.02406489409643984,0.33213743618048847,0.714
270,0.02409493765960643,0.33213743618048847,0.7126666666666668
271,0.024185068349106203,0.33213743618048847,0.7124909035409037
272,0.024605678233438486,0.3348971988408997,0.712
273,0.024635721796605076,0.3348971988408997,0.7118333333333333
274,0.02466576535977167,0.33503518697392026,0.7112999999999999
275,0.024785939612438034,0.33503518697392026,0.71105
276,0.025386810875769866,0.3376569615013109,0.71
277,0.02541685443893646,0.3376569615013109,0.7098000000000001
278,0.02604776926543488,0.3416586173589071,0.708
279,0.02604776926543488,0.34193459362494827,0.7076
280,0.02607781282860147,0.34193459362494827,0.7073142857142857
281,0.02607781282860147,0.34221056989098936,0.7068333333333332
282,0.02616794351810125,0.34234855802400993,0.7067047619047616
283,0.02619798708126784,0.34234855802400993,0.7065
284,0.026738771218266486,0.3463502138816062,0.706
285,0.02679885834459967,0.34648820201462677,0.7052500000000002
286,0.027369686044764908,0.34993790534014074,0.704
287,0.0273997296079315,0.34993790534014074,0.7037777777777778
288,0.027459816734264685,0.34993790534014074,0.7032113553113553
289,0.027489860297431275,0.34993790534014074,0.7031458874458875
290,0.02754994742376446,0.34993790534014074,0.7026833333333334
291,0.028000600871263333,0.3532496205326342,0.702
292,0.028000600871263333,0.3533876086656548,0.7003333333333334
293,0.02854138500826198,0.3569753001241893,0.7
294,0.02854138500826198,0.35725127639023047,0.6986666666666668
295,0.02857142857142857,0.357389264523251,0.6983333333333333
296,0.02929247408742677,0.3612529322478267,0.698
297,0.029382604776926544,0.3612529322478267,0.6975
298,0.029412648340093134,0.36139092038084725,0.6974547619047622
299,0.029472735466426318,0.36139092038084725,0.6960523809523808
300,0.029953432477091785,0.3647026355733407,0.696
301,0.029983476040258375,0.3647026355733407,0.6957666666666666
302,0.03004356316659156,0.3647026355733407,0.695
303,0.03007360672975815,0.3647026355733407,0.6943333333333332
304,0.03043412948775725,0.3685663032979164,0.694
305,0.03046417305092384,0.3685663032979164,0.6923
306,0.030524260177257023,0.3685663032979164,0.6922619047619047
307,0.03106504431425567,0.37146405409134814,0.692
308,0.031155175003755444,0.37146405409134814,0.6915
309,0.031215262130088628,0.37146405409134814,0.6914531746031749
310,0.03124530569325522,0.37146405409134814,0.6903333333333332
311,0.03199639477242001,0.37436180488477994,0.69
312,0.0320264383355866,0.37449979301780045,0.6886666666666668
313,0.032687396725251616,0.37739754381123225,0.688
314,0.032717440288418206,0.37739754381123225,0.6870758297258297
315,0.033408442241249815,0.37988133020560233,0.686
316,0.033438485804416405,0.37988133020560233,0.6856
317,0.033498572930749586,0.37988133020560233,0.6852214285714291
318,0.033528616493916176,0.37988133020560233,0.6849857142857141
319,0.034189574883581195,0.38388298606319854,0.684
320,0.034249662009914375,0.3840209741962191,0.6839682539682546
321,0.034279705573080965,0.3840209741962191,0.683102380952381
322,0.034279705573080965,0.38429695046226026,0.6827142857142857
323,0.034940663962745984,0.3878846419207948,0.682
324,0.034970707525912574,0.3878846419207948,0.6816666666666668
325,0.034970707525912574,0.3880226300538154,0.6815
326,0.035000751089079164,0.3880226300538154,0.6805476190476188
327,0.03542136097341145,0.39285221470953496,0.68
328,0.035541535226077815,0.39285221470953496,0.6782
329,0.03605227579990987,0.3958879536359873,0.678
330,0.03611236292624305,0.3958879536359873,0.6774333333333333
331,0.03623253717890942,0.3958879536359873,0.6760650793650798
332,0.037043713384407394,0.39823375189733684,0.676
333,0.037163887637073754,0.39823375189733684,0.6751253968253964
334,0.03719393120024035,0.39823375189733684,0.675
335,0.03815532522157128,0.4023733958879536,0.674
336,0.03815532522157128,0.4025113840209742,0.673
337,0.03821541234790446,0.4025113840209742,0.6724380952380952
338,0.039176806369235394,0.40609907547950874,0.672
339,0.03932702418506835,0.40609907547950874,0.6717777777777783
340,0.03935706774823494,0.40609907547950874,0.6716666666666666
341,0.0395072855640679,0.40609907547950874,0.6713506493506494
342,0.03953732912723449,0.4062370636125293,0.671
343,0.03953732912723449,0.4063750517455499,0.6706666666666667
344,0.04028841820639928,0.410100731337105,0.67
345,0.04031846176956587,0.410100731337105,0.6686666666666666
346,0.04097942015923089,0.4131364702635573,0.668
347,0.04100946372239748,0.4131364702635573,0.6673333333333333
348,0.04100946372239748,0.4132744583965779,0.6670976190476193
349,0.04106955084873066,0.41341244652959847,0.6664865079365085
350,0.04109959441189725,0.41341244652959847,0.6661
351,0.0423614240648941,0.4167241617220919,0.666
352,0.04242151119122728,0.4167241617220919,0.6640444444444445
353,0.043262730959891846,0.42113978197874985,0.664
354,0.043292774523058436,0.42113978197874985,0.6630833333333335
355,0.043322818086225026,0.42127777011177037,0.6626666666666666
356,0.043352861649391616,0.42127777011177037,0.6624
357,0.04458464773922187,0.42486546157030497,0.662
358,0.044614691302388466,0.4250034497033255,0.660377161727162
359,0.045636172450052574,0.4279012004967573,0.66
360,0.045666216013219164,0.42803918862977786,0.6593333333333332
361,0.04683791497671624,0.4306609631571685,0.658
362,0.046928045666216014,0.4306609631571685,0.6564158730158731
363,0.04794952681388013,0.4331447495515386,0.656
364,0.04800961394021331,0.4331447495515386,0.6556666666666666
365,0.0480396575033799,0.4331447495515386,0.6556333333333334
366,0.04809974462971309,0.4331447495515386,0.6553333333333333
367,0.04815983175604627,0.4331447495515386,0.6545333333333334
368,0.048310049571879225,0.4331447495515386,0.6542365079365082
369,0.04930148715637674,0.4378363460742376,0.654
370,0.04939161784587652,0.4378363460742376,0.653
371,0.0494817485353763,0.4378363460742376,0.6529404761904769
372,0.050383055430374045,0.4417000137988133,0.652
373,0.050473186119873815,0.4417000137988133,0.6513333333333332
374,0.050473186119873815,0.44183800193183387,0.6508809523809523
375,0.050503229683040406,0.44183800193183387,0.6505
376,0.05152471083070452,0.4448737408582862,0.65
377,0.05155475439387111,0.4448737408582862,0.649
378,0.05155475439387111,0.44501172899130675,0.6480333333333335
379,0.0530268889890341,0.44818545605077964,0.648
380,0.05308697611536728,0.44818545605077964,0.6471664835164836
381,0.053117019678533876,0.44818545605077964,0.647
382,0.053117019678533876,0.4483234441838002,0.6465
383,0.05449902358419709,0.45301504070649923,0.646
384,0.05455911071053027,0.45301504070649923,0.6457087301587303
385,0.05570076611086075,0.45715468469711606,0.644
386,0.05573080967402734,0.45715468469711606,0.6438264069264069
387,0.05573080967402734,0.4572926728301366,0.6435468975468978
388,0.05576085323719393,0.4572926728301366,0.6426666666666667
389,0.05585098392669371,0.4572926728301366,0.6422285714285718
390,0.05717290070602373,0.4608803642886712,0.642
391,0.05720294426919033,0.4608803642886712,0.6412
392,0.05855490461168695,0.4655719608113702,0.64
393,0.059666516448850834,0.46902166413688423,0.638
394,0.059666516448850834,0.4692976404029254,0.6369090909090909
395,0.059666516448850834,0.46957361666896646,0.6366666666666667
396,0.060988433228180865,0.4730233199944805,0.636
397,0.06113865104401382,0.4730233199944805,0.6340825396825398
398,0.06267087276550999,0.4768869877190562,0.634
399,0.06273095989184317,0.4768869877190562,0.633
400,0.06399278954484001,0.4813026079757141,0.632
401,0.06543488057683641,0.48502828756726923,0.63
402,0.065464924140003,0.48502828756726923,0.6291666666666668
403,0.06675679735616644,0.4902718366220505,0.628
404,0.06675679735616644,0.49040982475507106,0.6275
405,0.06678684091933303,0.49040982475507106,0.6263000000000001
406,0.06837914976716239,0.49427349247964675,0.626
407,0.06840919333032898,0.49427349247964675,0.6253108946608947
408,0.06846928045666216,0.49427349247964675,0.6242000000000001
409,0.07027189424665765,0.49882710086932525,0.624
410,0.07030193780982424,0.49882710086932525,0.6237
411,0.07030193780982424,0.4989650890023458,0.623
412,0.07033198137299083,0.4989650890023458,0.622318759018759
413,0.0715337238996545,0.5028287567269215,0.622
414,0.07156376746282109,0.5028287567269215,0.6216666666666666
415,0.07156376746282109,0.5029667448599421,0.6211333333333332
416,0.07159381102598768,0.5029667448599421,0.621
417,0.07339642481598317,0.5069684007175382,0.62
418,0.07339642481598317,0.5071063888505588,0.6193333333333333
419,0.07342646837914976,0.5071063888505588,0.6188785714285714
420,0.07342646837914976,0.5072443769835794,0.6184
421,0.07480847228481298,0.5122119497723195,0.618
422,0.07483851584797957,0.5122119497723195,0.6171428571428571
423,0.07483851584797957,0.5123499379053401,0.617
424,0.07489860297431275,0.5127639023044018,0.6168166666666666
425,0.07498873366381253,0.5127639023044018,0.6163333333333333
426,0.07664112963797506,0.5166275700289775,0.616
427,0.07670121676430824,0.5166275700289775,0.6146666666666667
428,0.07820339492263782,0.5209052021526148,0.614
429,0.07823343848580441,0.5209052021526148,0.6138714285714286
430,0.07823343848580441,0.5210431902856354,0.613
431,0.078263482048971,0.5210431902856354,0.6127333333333334
432,0.078263482048971,0.521181178418656,0.6126666666666667
433,0.07988583445996696,0.52463088174417,0.612
434,0.07994592158630014,0.52463088174417,0.6100666666666668
435,0.08093735917079765,0.5282185732027046,0.61
436,0.08093735917079765,0.5286325376017662,0.6086666666666667
437,0.08096740273396424,0.5286325376017662,0.6083809523809522
438,0.08225927595012769,0.5326341934593625,0.608
439,0.08231936307646087,0.5326341934593625,0.6072642857142858
440,0.08231936307646087,0.5329101697254036,0.6067714285714285
441,0.08234940663962746,0.5329101697254036,0.6063388444888447
442,0.08406188974012317,0.5363598730509176,0.606
443,0.08409193330328978,0.5363598730509176,0.6056
444,0.08409193330328978,0.5364978611839382,0.6043333333333333
445,0.08619498272495119,0.5403615289085139,0.604
446,0.08619498272495119,0.5404995170415344,0.6020619047619049
447,0.08817785789394622,0.5445011728991307,0.602
448,0.08826798858344599,0.5445011728991307,0.6006666666666667
449,0.0900405588102749,0.5469849592935008,0.6
450,0.09010064593660808,0.5469849592935008,0.5999714285714285
451,0.09010064593660808,0.5472609355595419,0.5988
452,0.09013068949977468,0.5472609355595419,0.5986666666666668
453,0.09019077662610786,0.5472609355595419,0.5985
454,0.0914826498422713,0.5514005795501586,0.598
455,0.09151269340543788,0.5514005795501586,0.5979666666666666
456,0.09151269340543788,0.5516765558161998,0.5969380952380953
457,0.09154273696860447,0.5516765558161998,0.5963333333333333
458,0.09391617845876521,0.555678211673796,0.596
459,0.09391617845876521,0.5558161998068166,0.5956
460,0.09397626558509839,0.5558161998068166,0.5946666666666667
461,0.09397626558509839,0.5559541879398372,0.5943999999999999
462,0.09400630914826498,0.5559541879398372,0.5943333333333333
463,0.09586901006459365,0.5596798675313923,0.594
464,0.09598918431726003,0.5596798675313923,0.5933333333333333
465,0.0978819287967553,0.562301642058783,0.592
466,0.09794201592308847,0.562301642058783,0.5913333333333333
467,0.09797205948625506,0.562301642058783,0.5912166666666668
468,0.09806219017575485,0.562301642058783,0.591
469,0.09809223373892144,0.562301642058783,0.5907
470,0.10016523959741626,0.5661653097833587,0.59
471,0.10022532672374944,0.5661653097833587,0.5893333333333334
472,0.10022532672374944,0.5663032979163792,0.5893333333333333
473,0.10025537028691603,0.5663032979163792,0.5890666666666667
474,0.10025537028691603,0.5664412860493998,0.589
475,0.10031545741324921,0.5665792741824203,0.5887547619047618
476,0.1003455009764158,0.5665792741824203,0.5886904761904761
477,0.10271894246657653,0.5700289775079344,0.588
478,0.10277902959290972,0.5700289775079344,0.5878505050505051
479,0.1028391167192429,0.5700289775079344,0.587
480,0.10292924740874268,0.5700289775079344,0.5869904761904762
481,0.1049421661409043,0.5737546570994895,0.586
482,0.1050022532672375,0.5737546570994895,0.5846
483,0.1050022532672375,0.57389264523251,0.5843666666666666
484,0.10710530268889891,0.5781702773561473,0.584
485,0.10716538981523209,0.5781702773561473,0.583
486,0.10722547694156527,0.5781702773561473,0.5823333333333333
487,0.1096289619948926,0.5806540637505174,0.582
488,0.1096289619948926,0.580792051883538,0.5814000000000001
489,0.10968904912122578,0.580792051883538,0.5806666666666668
490,0.11200240348505333,0.5856216365392576,0.58
491,0.1120925341745531,0.5856216365392576,0.5786666666666668
492,0.1120925341745531,0.5857596246722782,0.5786666666666667
493,0.11215262130088628,0.5857596246722782,0.5780809523809523
494,0.11443593210154725,0.5892093279977922,0.578
495,0.11446597566471384,0.5892093279977922,0.577
496,0.11689950428120775,0.5950048295846557,0.576
497,0.11692954784437434,0.5950048295846557,0.5757820457320452
498,0.11692954784437434,0.5951428177176763,0.5741666666666667
499,0.1170497220970407,0.5951428177176763,0.5741
500,0.11876220519753643,0.5994204498413136,0.574
501,0.11879224876070302,0.5994204498413136,0.5726444444444444
502,0.12077512392969807,0.6030081412998483,0.572
503,0.12080516749286466,0.6030081412998483,0.5718238095238096
504,0.12080516749286466,0.6031461294328688,0.5717333333333333
505,0.12083521105603125,0.6031461294328688,0.5717142857142857
506,0.12083521105603125,0.6032841175658893,0.5715999999999999
507,0.12092534174553102,0.6032841175658893,0.5709333333333333
508,0.12092534174553102,0.6034221056989099,0.5708571428571428
509,0.12329878323569175,0.6067338208914034,0.57
510,0.12329878323569175,0.607147785290465,0.5684000000000001
511,0.12332882679885834,0.607147785290465,0.5681333333333332
512,0.12579239897851885,0.6119773699461847,0.568
513,0.12585248610485203,0.6119773699461847,0.567
514,0.1260327474838516,0.6119773699461847,0.566942857142857
515,0.12609283461018478,0.6119773699461847,0.5663619047619047
516,0.1284362325371789,0.6157030495377398,0.566
517,0.12858645035301186,0.6157030495377398,0.5652
518,0.12858645035301186,0.6158410376707603,0.5651619047619046
519,0.12870662460567822,0.6158410376707603,0.565
520,0.12876671173201143,0.6158410376707603,0.5644285714285714
521,0.13108006609583897,0.6184628121981509,0.564
522,0.13111010965900555,0.6184628121981509,0.5634833333333332
523,0.13117019678533873,0.6184628121981509,0.5631142857142858
524,0.13117019678533873,0.6187387884641921,0.5621666666666667
525,0.13372389965449902,0.6212225748585621,0.562
526,0.13375394321766562,0.6212225748585621,0.5618682539682538
527,0.13384407390716538,0.6212225748585621,0.561
